5.09856e-07 	3.27862e-01 	3.27862e+05 	
2.74408e-07 	3.56466e-01 	1.78233e+05 	
1.90943e-07 	3.73616e-01 	1.24539e+05 	
1.47592e-07 	3.86022e-01 	9.65054e+04 	
1.20851e-07 	3.95802e-01 	7.91604e+04 	
1.02630e-07 	4.03907e-01 	6.73178e+04 	
8.93824e-08 	4.10847e-01 	5.86924e+04 	
7.92918e-08 	4.16929e-01 	5.21162e+04 	
7.13376e-08 	4.22353e-01 	4.69281e+04 	
6.48974e-08 	4.27543e-01 	4.27543e+04 	
2.42560e-08 	4.81887e-01 	1.60629e+04 	
1.54100e-08 	5.10108e-01 	1.02022e+04 	
1.14628e-08 	5.30158e-01 	7.57368e+03 	
9.20799e-09 	5.46072e-01 	6.06747e+03 	
7.74113e-09 	5.59457e-01 	5.08598e+03 	
6.70734e-09 	5.71117e-01 	4.39320e+03 	
5.93702e-09 	5.81519e-01 	3.87679e+03 	
5.33976e-09 	5.90960e-01 	3.47623e+03 	
4.86228e-09 	5.99638e-01 	3.15599e+03 	
4.47117e-09 	6.08144e-01 	2.89592e+03 	
