5.55049e-07 	3.27762e-01 	3.27762e+05 	
3.00541e-07 	3.56336e-01 	1.78168e+05 	
2.10015e-07 	3.73468e-01 	1.24489e+05 	
1.62872e-07 	3.85861e-01 	9.64653e+04 	
1.33734e-07 	3.95631e-01 	7.91262e+04 	
1.13828e-07 	4.03731e-01 	6.72885e+04 	
9.93412e-08 	4.10664e-01 	5.86662e+04 	
8.82858e-08 	4.16740e-01 	5.20926e+04 	
7.95632e-08 	4.22158e-01 	4.69064e+04 	
7.24973e-08 	4.27381e-01 	4.27381e+04 	
2.75693e-08 	4.81645e-01 	1.60548e+04 	
1.76689e-08 	5.09824e-01 	1.01965e+04 	
1.32198e-08 	5.29850e-01 	7.56929e+03 	
1.06648e-08 	5.45755e-01 	6.06394e+03 	
8.99743e-09 	5.59127e-01 	5.08297e+03 	
7.81799e-09 	5.70783e-01 	4.39064e+03 	
6.93721e-09 	5.81180e-01 	3.87454e+03 	
6.25262e-09 	5.90620e-01 	3.47424e+03 	
5.70403e-09 	5.99303e-01 	3.15423e+03 	
5.25398e-09 	6.07852e-01 	2.89453e+03 	
