5.25218e-07 	3.27796e-01 	3.27796e+05 	
2.83487e-07 	3.56401e-01 	1.78200e+05 	
1.97655e-07 	3.73546e-01 	1.24515e+05 	
1.53013e-07 	3.85949e-01 	9.64872e+04 	
1.25455e-07 	3.95724e-01 	7.91449e+04 	
1.06652e-07 	4.03829e-01 	6.73048e+04 	
9.29693e-08 	4.10769e-01 	5.86812e+04 	
8.25457e-08 	4.16849e-01 	5.21061e+04 	
7.43197e-08 	4.22271e-01 	4.69190e+04 	
6.76648e-08 	4.27484e-01 	4.27484e+04 	
2.54891e-08 	4.81795e-01 	1.60598e+04 	
1.62585e-08 	5.09998e-01 	1.02000e+04 	
1.21258e-08 	5.30037e-01 	7.57196e+03 	
9.75988e-09 	5.45946e-01 	6.06606e+03 	
8.21794e-09 	5.59328e-01 	5.08480e+03 	
7.12966e-09 	5.70985e-01 	4.39219e+03 	
6.31794e-09 	5.81386e-01 	3.87591e+03 	
5.68768e-09 	5.90831e-01 	3.47548e+03 	
5.18357e-09 	5.99507e-01 	3.15530e+03 	
4.77042e-09 	6.08033e-01 	2.89539e+03 	
