6.19945e-07 	3.27672e-01 	3.27672e+05 	
3.38397e-07 	3.56205e-01 	1.78102e+05 	
2.37754e-07 	3.73315e-01 	1.24438e+05 	
1.85145e-07 	3.85694e-01 	9.64234e+04 	
1.52526e-07 	3.95453e-01 	7.90907e+04 	
1.30201e-07 	4.03543e-01 	6.72571e+04 	
1.13908e-07 	4.10468e-01 	5.86382e+04 	
1.01456e-07 	4.16537e-01 	5.20671e+04 	
9.16119e-08 	4.21948e-01 	4.68831e+04 	
8.36176e-08 	4.27231e-01 	4.27231e+04 	
3.24238e-08 	4.81386e-01 	1.60462e+04 	
2.09710e-08 	5.09526e-01 	1.01905e+04 	
1.57835e-08 	5.29531e-01 	7.56473e+03 	
1.27894e-08 	5.45422e-01 	6.06025e+03 	
1.08262e-08 	5.58794e-01 	5.07995e+03 	
9.43340e-09 	5.70449e-01 	4.38807e+03 	
8.39008e-09 	5.80854e-01 	3.87236e+03 	
7.57735e-09 	5.90304e-01 	3.47238e+03 	
6.92499e-09 	5.98994e-01 	3.15260e+03 	
6.38905e-09 	6.07596e-01 	2.89331e+03 	
