7.43772e-07 	3.27607e-01 	3.27607e+05 	
4.09954e-07 	3.56074e-01 	1.78037e+05 	
2.89942e-07 	3.73151e-01 	1.24384e+05 	
2.26927e-07 	3.85509e-01 	9.63773e+04 	
1.87722e-07 	3.95253e-01 	7.90506e+04 	
1.60807e-07 	4.03329e-01 	6.72214e+04 	
1.41104e-07 	4.10244e-01 	5.86063e+04 	
1.26014e-07 	4.16304e-01 	5.20381e+04 	
1.14052e-07 	4.21708e-01 	4.68564e+04 	
1.04330e-07 	4.27087e-01 	4.27087e+04 	
4.14060e-08 	4.81104e-01 	1.60368e+04 	
2.70671e-08 	5.09208e-01 	1.01842e+04 	
2.05125e-08 	5.29200e-01 	7.56000e+03 	
1.67041e-08 	5.45091e-01 	6.05657e+03 	
1.41947e-08 	5.58474e-01 	5.07703e+03 	
1.24081e-08 	5.70140e-01 	4.38569e+03 	
1.10659e-08 	5.80554e-01 	3.87036e+03 	
1.00179e-08 	5.90010e-01 	3.47065e+03 	
9.17450e-09 	5.98709e-01 	3.15110e+03 	
8.48018e-09 	6.07453e-01 	2.89264e+03 	
