4.74875e-07 	3.74325e-01 	3.74325e+05 	
2.70198e-07 	4.04299e-01 	2.02150e+05 	
1.94682e-07 	4.22589e-01 	1.40863e+05 	
1.54394e-07 	4.35978e-01 	1.08994e+05 	
1.29030e-07 	4.46636e-01 	8.93273e+04 	
1.11456e-07 	4.55544e-01 	7.59241e+04 	
9.84934e-08 	4.63234e-01 	6.61762e+04 	
8.85017e-08 	4.70017e-01 	5.87521e+04 	
8.05464e-08 	4.76102e-01 	5.29003e+04 	
7.40434e-08 	4.82265e-01 	4.82265e+04 	
3.10693e-08 	5.46137e-01 	1.82046e+04 	
2.09276e-08 	5.81700e-01 	1.16340e+04 	
1.62019e-08 	6.08092e-01 	8.68703e+03 	
1.34188e-08 	6.29731e-01 	6.99701e+03 	
1.15651e-08 	6.48401e-01 	5.89456e+03 	
1.02334e-08 	6.65031e-01 	5.11563e+03 	
9.22564e-09 	6.80146e-01 	4.53431e+03 	
8.43327e-09 	6.94122e-01 	4.08307e+03 	
7.79198e-09 	7.07173e-01 	3.72196e+03 	
7.26116e-09 	7.20032e-01 	3.42872e+03 	
