2.39505e-07 	3.74425e-01 	3.74425e+05 	
1.31683e-07 	4.04622e-01 	2.02311e+05 	
9.29238e-08 	4.23014e-01 	1.41005e+05 	
7.26090e-08 	4.36464e-01 	1.09116e+05 	
5.99867e-08 	4.47164e-01 	8.94327e+04 	
5.13375e-08 	4.56099e-01 	7.60165e+04 	
4.50159e-08 	4.63805e-01 	6.62578e+04 	
4.01816e-08 	4.70600e-01 	5.88251e+04 	
3.63558e-08 	4.76697e-01 	5.29663e+04 	
3.32491e-08 	4.82526e-01 	4.82526e+04 	
1.32573e-08 	5.46540e-01 	1.82180e+04 	
8.73673e-09 	5.82058e-01 	1.16412e+04 	
6.67067e-09 	6.08389e-01 	8.69127e+03 	
5.46954e-09 	6.29949e-01 	6.99943e+03 	
4.67712e-09 	6.48537e-01 	5.89579e+03 	
4.11180e-09 	6.65073e-01 	5.11594e+03 	
3.68663e-09 	6.80100e-01 	4.53400e+03 	
3.35387e-09 	6.93968e-01 	4.08216e+03 	
3.08572e-09 	7.06909e-01 	3.72057e+03 	
2.86486e-09 	7.19490e-01 	3.42614e+03 	
