1.82829e-07 	3.74858e-01 	3.74858e+05 	
9.83216e-08 	4.05144e-01 	2.02572e+05 	
6.83980e-08 	4.23587e-01 	1.41196e+05 	
5.28770e-08 	4.37076e-01 	1.09269e+05 	
4.33159e-08 	4.47805e-01 	8.95610e+04 	
3.68093e-08 	4.56766e-01 	7.61277e+04 	
3.20816e-08 	4.64493e-01 	6.63562e+04 	
2.84856e-08 	4.71307e-01 	5.89134e+04 	
2.56533e-08 	4.77419e-01 	5.30466e+04 	
2.33627e-08 	4.83227e-01 	4.83227e+04 	
8.91815e-09 	5.47352e-01 	1.82451e+04 	
5.76345e-09 	5.82849e-01 	1.16570e+04 	
4.34586e-09 	6.09106e-01 	8.70151e+03 	
3.53075e-09 	6.30573e-01 	7.00637e+03 	
2.99738e-09 	6.49061e-01 	5.90055e+03 	
2.61926e-09 	6.65490e-01 	5.11916e+03 	
2.33633e-09 	6.80406e-01 	4.53604e+03 	
2.11593e-09 	6.94154e-01 	4.08326e+03 	
1.93906e-09 	7.06970e-01 	3.72090e+03 	
1.79376e-09 	7.19284e-01 	3.42516e+03 	
