2.02873e-07 	3.74640e-01 	3.74640e+05 	
1.10364e-07 	4.04886e-01 	2.02443e+05 	
7.73454e-08 	4.23306e-01 	1.41102e+05 	
6.01259e-08 	4.36776e-01 	1.09194e+05 	
4.94714e-08 	4.47491e-01 	8.94982e+04 	
4.21940e-08 	4.56440e-01 	7.60733e+04 	
3.68910e-08 	4.64156e-01 	6.63080e+04 	
3.28453e-08 	4.70961e-01 	5.88701e+04 	
2.96522e-08 	4.77065e-01 	5.30072e+04 	
2.70634e-08 	4.82862e-01 	4.82862e+04 	
1.05682e-08 	5.46939e-01 	1.82313e+04 	
6.90007e-09 	5.82445e-01 	1.16489e+04 	
5.23722e-09 	6.08731e-01 	8.69616e+03 	
4.27549e-09 	6.30244e-01 	7.00271e+03 	
3.64325e-09 	6.48784e-01 	5.89804e+03 	
3.19367e-09 	6.65271e-01 	5.11747e+03 	
2.85626e-09 	6.80247e-01 	4.53498e+03 	
2.59286e-09 	6.94060e-01 	4.08270e+03 	
2.38109e-09 	7.06945e-01 	3.72076e+03 	
2.20675e-09 	7.19362e-01 	3.42553e+03 	
