5.50009e-07 	3.56173e-01 	3.56173e+05 	
3.08710e-07 	3.85469e-01 	1.92734e+05 	
2.20680e-07 	4.03229e-01 	1.34410e+05 	
1.74059e-07 	4.16165e-01 	1.04041e+05 	
1.44863e-07 	4.26415e-01 	8.52830e+04 	
1.24702e-07 	4.34953e-01 	7.24922e+04 	
1.09881e-07 	4.42294e-01 	6.31849e+04 	
9.84908e-08 	4.48750e-01 	5.60937e+04 	
8.94328e-08 	4.54531e-01 	5.05034e+04 	
8.20494e-08 	4.60428e-01 	4.60428e+04 	
3.36404e-08 	5.19770e-01 	1.73257e+04 	
2.23884e-08 	5.51892e-01 	1.10378e+04 	
1.71875e-08 	5.75322e-01 	8.21889e+03 	
1.41414e-08 	5.94285e-01 	6.60317e+03 	
1.21221e-08 	6.10489e-01 	5.54990e+03 	
1.06763e-08 	6.24795e-01 	4.80612e+03 	
9.58437e-09 	6.37698e-01 	4.25132e+03 	
8.72834e-09 	6.49532e-01 	3.82078e+03 	
8.03720e-09 	6.60513e-01 	3.47638e+03 	
7.46650e-09 	6.71569e-01 	3.19795e+03 	
