2.79875e-07 	3.56607e-01 	3.56607e+05 	
1.50551e-07 	3.86089e-01 	1.93045e+05 	
1.04698e-07 	4.03948e-01 	1.34649e+05 	
8.08963e-08 	4.16955e-01 	1.04239e+05 	
6.62184e-08 	4.27269e-01 	8.54538e+04 	
5.62267e-08 	4.35854e-01 	7.26423e+04 	
4.89669e-08 	4.43236e-01 	6.33194e+04 	
4.34411e-08 	4.49730e-01 	5.62162e+04 	
3.90901e-08 	4.55538e-01 	5.06153e+04 	
3.55700e-08 	4.61115e-01 	4.61115e+04 	
1.34000e-08 	5.20841e-01 	1.73614e+04 	
8.58522e-09 	5.53027e-01 	1.10605e+04 	
6.43269e-09 	5.76450e-01 	8.23500e+03 	
5.19981e-09 	5.95375e-01 	6.61528e+03 	
4.39569e-09 	6.11518e-01 	5.55925e+03 	
3.82750e-09 	6.25741e-01 	4.81339e+03 	
3.40314e-09 	6.38561e-01 	4.25707e+03 	
3.07325e-09 	6.50306e-01 	3.82533e+03 	
2.80900e-09 	6.61191e-01 	3.47995e+03 	
2.59211e-09 	6.71772e-01 	3.19891e+03 	
