4.07478e-07 	3.56289e-01 	3.56289e+05 	
2.25481e-07 	3.85642e-01 	1.92821e+05 	
1.59727e-07 	4.03432e-01 	1.34477e+05 	
1.25140e-07 	4.16391e-01 	1.04098e+05 	
1.03590e-07 	4.26663e-01 	8.53326e+04 	
8.87866e-08 	4.35217e-01 	7.25362e+04 	
7.79470e-08 	4.42567e-01 	6.32239e+04 	
6.96446e-08 	4.49033e-01 	5.61292e+04 	
6.30653e-08 	4.54818e-01 	5.05353e+04 	
5.77127e-08 	4.60621e-01 	4.60621e+04 	
2.30778e-08 	5.20023e-01 	1.73341e+04 	
1.51897e-08 	5.52144e-01 	1.10429e+04 	
1.15797e-08 	5.75565e-01 	8.22236e+03 	
9.47968e-09 	5.94516e-01 	6.60573e+03 	
8.09369e-09 	6.10700e-01 	5.55182e+03 	
7.10518e-09 	6.24980e-01 	4.80754e+03 	
6.36105e-09 	6.37870e-01 	4.25247e+03 	
5.77894e-09 	6.49682e-01 	3.82166e+03 	
5.31035e-09 	6.60637e-01 	3.47704e+03 	
4.92380e-09 	6.71572e-01 	3.19796e+03 	
