2.98000e-07 	3.56517e-01 	3.56517e+05 	
1.61386e-07 	3.85975e-01 	1.92988e+05 	
1.12728e-07 	4.03821e-01 	1.34607e+05 	
8.73983e-08 	4.16819e-01 	1.04205e+05 	
7.17420e-08 	4.27123e-01 	8.54246e+04 	
6.10604e-08 	4.35701e-01 	7.26169e+04 	
5.32837e-08 	4.43077e-01 	6.32967e+04 	
4.73565e-08 	4.49564e-01 	5.61955e+04 	
4.26816e-08 	4.55368e-01 	5.05964e+04 	
3.88950e-08 	4.61038e-01 	4.61038e+04 	
1.48855e-08 	5.20655e-01 	1.73552e+04 	
9.60761e-09 	5.52809e-01 	1.10562e+04 	
7.23366e-09 	5.76218e-01 	8.23168e+03 	
5.86793e-09 	5.95139e-01 	6.61266e+03 	
4.97446e-09 	6.11282e-01 	5.55711e+03 	
4.34120e-09 	6.25522e-01 	4.81170e+03 	
3.86734e-09 	6.38358e-01 	4.25572e+03 	
3.49834e-09 	6.50119e-01 	3.82423e+03 	
3.20227e-09 	6.61024e-01 	3.47907e+03 	
2.95905e-09 	6.71745e-01 	3.19879e+03 	
