4.10259e-07 	3.35858e-01 	3.35858e+05 	
2.20709e-07 	3.64678e-01 	1.82339e+05 	
1.53535e-07 	3.82002e-01 	1.27334e+05 	
1.18658e-07 	3.94554e-01 	9.86384e+04 	
9.71428e-08 	4.04465e-01 	8.08929e+04 	
8.24904e-08 	4.12686e-01 	6.87810e+04 	
7.18387e-08 	4.19733e-01 	5.99618e+04 	
6.37285e-08 	4.25912e-01 	5.32390e+04 	
5.73400e-08 	4.31427e-01 	4.79363e+04 	
5.21688e-08 	4.36758e-01 	4.36758e+04 	
1.95400e-08 	4.92305e-01 	1.64102e+04 	
1.24422e-08 	5.21412e-01 	1.04282e+04 	
9.27260e-09 	5.42223e-01 	7.74604e+03 	
7.46045e-09 	5.58820e-01 	6.20912e+03 	
6.28077e-09 	5.72832e-01 	5.20756e+03 	
5.44850e-09 	5.85076e-01 	4.50059e+03 	
4.82804e-09 	5.96029e-01 	3.97353e+03 	
4.34651e-09 	6.05996e-01 	3.56468e+03 	
3.96138e-09 	6.15174e-01 	3.23776e+03 	
3.64568e-09 	6.24124e-01 	2.97202e+03 	
