5.34410e-07 	3.35551e-01 	3.35551e+05 	
2.92741e-07 	3.64279e-01 	1.82140e+05 	
2.06120e-07 	3.81553e-01 	1.27184e+05 	
1.60774e-07 	3.94071e-01 	9.85177e+04 	
1.32623e-07 	4.03954e-01 	8.07907e+04 	
1.13340e-07 	4.12153e-01 	6.86921e+04 	
9.92532e-08 	4.19180e-01 	5.98828e+04 	
8.84838e-08 	4.25342e-01 	5.31677e+04 	
7.99636e-08 	4.30839e-01 	4.78710e+04 	
7.30445e-08 	4.36264e-01 	4.36264e+04 	
2.85797e-08 	4.91591e-01 	1.63864e+04 	
1.85796e-08 	5.20618e-01 	1.04124e+04 	
1.40346e-08 	5.41391e-01 	7.73416e+03 	
1.14048e-08 	5.57976e-01 	6.19974e+03 	
9.67689e-09 	5.71990e-01 	5.19991e+03 	
8.44881e-09 	5.84249e-01 	4.49422e+03 	
7.52762e-09 	5.95224e-01 	3.96816e+03 	
6.80891e-09 	6.05215e-01 	3.56009e+03 	
6.23157e-09 	6.14425e-01 	3.23381e+03 	
5.75662e-09 	6.23601e-01 	2.96953e+03 	
