4.20506e-07 	3.35780e-01 	3.35780e+05 	
2.26254e-07 	3.64617e-01 	1.82308e+05 	
1.57407e-07 	3.81946e-01 	1.27315e+05 	
1.21665e-07 	3.94499e-01 	9.86248e+04 	
9.96120e-08 	4.04411e-01 	8.08823e+04 	
8.45948e-08 	4.12633e-01 	6.87722e+04 	
7.36754e-08 	4.19680e-01 	5.99543e+04 	
6.53631e-08 	4.25860e-01 	5.32325e+04 	
5.88111e-08 	4.31374e-01 	4.79305e+04 	
5.35099e-08 	4.36640e-01 	4.36640e+04 	
2.00545e-08 	4.92221e-01 	1.64074e+04 	
1.27744e-08 	5.21335e-01 	1.04267e+04 	
9.52250e-09 	5.42149e-01 	7.74499e+03 	
7.66317e-09 	5.58748e-01 	6.20831e+03 	
6.45242e-09 	5.72763e-01 	5.20693e+03 	
5.59830e-09 	5.85008e-01 	4.50006e+03 	
4.96128e-09 	5.95964e-01 	3.97309e+03 	
4.46691e-09 	6.05936e-01 	3.56433e+03 	
4.07149e-09 	6.15117e-01 	3.23746e+03 	
3.74752e-09 	6.24042e-01 	2.97163e+03 	
