4.36488e-07 	3.35744e-01 	3.35744e+05 	
2.35747e-07 	3.64554e-01 	1.82277e+05 	
1.64441e-07 	3.81869e-01 	1.27290e+05 	
1.27350e-07 	3.94414e-01 	9.86035e+04 	
1.04435e-07 	4.04320e-01 	8.08640e+04 	
8.88151e-08 	4.12536e-01 	6.87561e+04 	
7.74424e-08 	4.19580e-01 	5.99400e+04 	
6.87785e-08 	4.25756e-01 	5.32195e+04 	
6.19458e-08 	4.31266e-01 	4.79184e+04 	
5.64116e-08 	4.36532e-01 	4.36532e+04 	
2.13500e-08 	4.92077e-01 	1.64026e+04 	
1.36647e-08 	5.21176e-01 	1.04235e+04 	
1.02186e-08 	5.41979e-01 	7.74256e+03 	
8.24234e-09 	5.58575e-01 	6.20639e+03 	
6.95309e-09 	5.72588e-01 	5.20534e+03 	
6.04189e-09 	5.84833e-01 	4.49872e+03 	
5.36136e-09 	5.95794e-01 	3.97196e+03 	
4.83295e-09 	6.05756e-01 	3.56327e+03 	
4.40949e-09 	6.14945e-01 	3.23655e+03 	
4.06208e-09 	6.23915e-01 	2.97103e+03 	
