4.48239e-07 	3.45387e-01 	3.45387e+05 	
2.46843e-07 	3.74369e-01 	1.87185e+05 	
1.74392e-07 	3.91857e-01 	1.30619e+05 	
1.36364e-07 	4.04559e-01 	1.01140e+05 	
1.12714e-07 	4.14604e-01 	8.29208e+04 	
9.64960e-08 	4.22946e-01 	7.04910e+04 	
8.46278e-08 	4.30107e-01 	6.14438e+04 	
7.55428e-08 	4.36394e-01 	5.45493e+04 	
6.83505e-08 	4.42009e-01 	4.91121e+04 	
6.25018e-08 	4.47554e-01 	4.47554e+04 	
2.47695e-08 	5.04539e-01 	1.68180e+04 	
1.62120e-08 	5.34833e-01 	1.06967e+04 	
1.23045e-08 	5.56705e-01 	7.95293e+03 	
1.00354e-08 	5.74282e-01 	6.38091e+03 	
8.54071e-09 	5.89211e-01 	5.35646e+03 	
7.47594e-09 	6.02324e-01 	4.63326e+03 	
6.67569e-09 	6.14108e-01 	4.09405e+03 	
6.05052e-09 	6.24870e-01 	3.67570e+03 	
5.54761e-09 	6.34819e-01 	3.34115e+03 	
5.13322e-09 	6.44600e-01 	3.06952e+03 	
