3.29391e-07 	3.45683e-01 	3.45683e+05 	
1.77181e-07 	3.74827e-01 	1.87413e+05 	
1.23253e-07 	3.92396e-01 	1.30799e+05 	
9.52604e-08 	4.05152e-01 	1.01288e+05 	
7.80052e-08 	4.15235e-01 	8.30470e+04 	
6.62553e-08 	4.23611e-01 	7.06018e+04 	
5.77138e-08 	4.30799e-01 	6.15427e+04 	
5.12126e-08 	4.37109e-01 	5.46386e+04 	
4.60910e-08 	4.42744e-01 	4.91938e+04 	
4.19468e-08 	4.48132e-01 	4.48132e+04 	
1.57980e-08 	5.05382e-01 	1.68461e+04 	
1.01017e-08 	5.35739e-01 	1.07148e+04 	
7.55239e-09 	5.57621e-01 	7.96601e+03 	
6.09219e-09 	5.75180e-01 	6.39089e+03 	
5.14016e-09 	5.90073e-01 	5.36430e+03 	
4.46737e-09 	6.03146e-01 	4.63958e+03 	
3.96530e-09 	6.14875e-01 	4.09917e+03 	
3.57510e-09 	6.25583e-01 	3.67990e+03 	
3.26275e-09 	6.35478e-01 	3.34462e+03 	
3.00652e-09 	6.45046e-01 	3.07165e+03 	
