3.46217e-07 	3.45621e-01 	3.45621e+05 	
1.87234e-07 	3.74724e-01 	1.87362e+05 	
1.30708e-07 	3.92274e-01 	1.30758e+05 	
1.01297e-07 	4.05016e-01 	1.01254e+05 	
8.31296e-08 	4.15090e-01 	8.30180e+04 	
7.07375e-08 	4.23459e-01 	7.05765e+04 	
6.17171e-08 	4.30640e-01 	6.15200e+04 	
5.48426e-08 	4.36945e-01 	5.46181e+04 	
4.94214e-08 	4.42575e-01 	4.91750e+04 	
4.50292e-08 	4.47990e-01 	4.47990e+04 	
1.71728e-08 	5.05180e-01 	1.68393e+04 	
1.10455e-08 	5.35519e-01 	1.07104e+04 	
8.29034e-09 	5.57390e-01 	7.96272e+03 	
6.70662e-09 	5.74949e-01 	6.38832e+03 	
5.67121e-09 	5.89851e-01 	5.36228e+03 	
4.93844e-09 	6.02916e-01 	4.63782e+03 	
4.39015e-09 	6.14663e-01 	4.09775e+03 	
3.96361e-09 	6.25382e-01 	3.67872e+03 	
3.62162e-09 	6.35289e-01 	3.34363e+03 	
3.34086e-09 	6.44909e-01 	3.07100e+03 	
