5.80762e-07 	3.45238e-01 	3.45238e+05 	
3.24054e-07 	3.74159e-01 	1.87079e+05 	
2.30888e-07 	3.91616e-01 	1.30539e+05 	
1.81684e-07 	4.04298e-01 	1.01075e+05 	
1.50928e-07 	4.14327e-01 	8.28654e+04 	
1.29748e-07 	4.22657e-01 	7.04429e+04 	
1.14193e-07 	4.29808e-01 	6.14011e+04 	
1.02253e-07 	4.36084e-01 	5.45105e+04 	
9.27704e-08 	4.41692e-01 	4.90769e+04 	
8.50425e-08 	4.47315e-01 	4.47315e+04 	
3.45460e-08 	5.04228e-01 	1.68076e+04 	
2.28594e-08 	5.34530e-01 	1.06906e+04 	
1.74697e-08 	5.56421e-01 	7.94888e+03 	
1.43205e-08 	5.74020e-01 	6.37801e+03 	
1.22368e-08 	5.88962e-01 	5.35420e+03 	
1.07466e-08 	6.02094e-01 	4.63149e+03 	
9.62327e-09 	6.13898e-01 	4.09265e+03 	
8.74316e-09 	6.24678e-01 	3.67458e+03 	
8.03328e-09 	6.34645e-01 	3.34024e+03 	
7.44743e-09 	6.44531e-01 	3.06920e+03 	
